Faculty,Department,Code,Title,Class,UG,GD,DK,NG,CPE
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L3,17,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L4,17,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L5,17,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L6,17,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L7,17,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L8,17,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAC2201,Chinese 2,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAC2201,Chinese 2,L2,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAC2201,Chinese 2,L3,15,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAC3201,Chinese 3,L2,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAC3201,Chinese 3,L3,15,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAC3202,Chinese 4,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAC3204,Chinese for Business & Social Sciences,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAC4201,Chinese 5,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L1,14,-1,-1,6,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L10,14,-1,-1,6,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L11,12,-1,-1,8,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L12,15,-1,-1,5,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L13,15,-1,-1,5,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L2,14,1,-1,5,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L3,11,1,-1,8,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L4,11,-1,-1,9,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L5,14,-1,-1,6,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L6,12,-1,-1,8,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L7,16,1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L8,15,-1,-1,5,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L9,14,-1,-1,6,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF2201,French 2,L1,18,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF2201,French 2,L2,18,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF2201,French 2,L3,19,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF3201,French 3,L1,19,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF3201,French 3,L2,18,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF3201,French 3,L3,18,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF3201,French 3,L4,19,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF3202,French 4,L1,19,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF4201,French 5,L1,17,2,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF4201,French 5,L2,17,2,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF4202,French 6,L1,17,2,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAF4203,French Language and Society,L1,19,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L1,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L10,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L11,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L12,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L2,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L3,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L4,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L5,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L6,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L7,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L8,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L9,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG2201,German 2,L1,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG2201,German 2,L2,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG2201,German 2,L3,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG3201,German 3,L1,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG3201,German 3,L2,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG3201,German 3,L3,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG3201,German 3,L4,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG3201,German 3,L5,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG3202,German 4,L1,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG4201,German 5,L1,16,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAH1201,Hindi 1,L1,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAH1201,Hindi 1,L2,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAH2201,Hindi 2,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAH3201,Hindi 3,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAH3202,Hindi 4,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAH4201,Hindi 5,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L1,59,-1,-1,9,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L2,59,-1,-1,9,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L3,59,-1,-1,9,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L4,68,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L5,68,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2201,Japanese 2,L1,46,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2201,Japanese 2,L2,48,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2201,Japanese 2,L3,48,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2202,Japanese 3,L1,48,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2202,Japanese 3,L2,48,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2203,Japanese 4,L1,80,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ3201,Japanese 5,L1,48,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ3202,Japanese 6,L1,48,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ4205,Expository Writing & Public Speaking,L1,32,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L1,19,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L10,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L2,19,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L3,19,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L4,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L5,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L6,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L7,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L8,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L9,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L2,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L3,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L4,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L5,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3201,Korean 3,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3201,Korean 3,L2,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3201,Korean 3,L3,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3201,Korean 3,L4,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3201,Korean 3,L5,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3201,Korean 3,L6,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4201,Korean 5,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4201,Korean 5,L2,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4201,Korean 5,L3,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4203,Korean 7,L1,15,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4203,Korean 7,L2,15,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAL1201,Tamil 1,L1,22,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAL2201,Tamil 2,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L1,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L2,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L3,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L4,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L5,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L6,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM2201,Malay 2,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM2201,Malay 2,L2,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM3201,Malay 3,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM3202,Malay 4,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM4201,Malay 5,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L1,18,-1,-1,7,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L2,18,-1,-1,7,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L3,18,-1,-1,7,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L4,17,-1,-1,8,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR2201,Arabic 2,L1,22,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR2201,Arabic 2,L2,22,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR3201,Arabic 3,L1,21,-1,-1,4,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR4201,Arabic 5,L1,18,-1,-1,1,1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L1,23,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L10,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L11,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L12,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L2,23,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L3,23,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L4,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L5,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L6,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L7,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L8,22,-1,-1,1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L9,23,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L1,21,1,-1,1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L2,22,1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L3,22,1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS3201,Spanish 3,L1,17,1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS3201,Spanish 3,L2,17,1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS4201,Spanish 5,L1,10,5,-1,5,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L1,13,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L2,13,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L3,13,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L4,13,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L5,13,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L6,13,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L7,13,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L8,13,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT2201,Thai 2,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT2201,Thai 2,L2,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT2201,Thai 2,L3,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT3201,Thai 3,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT3201,Thai 3,L2,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT3202,Thai 4,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4201,Thai 5,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4203,Analysing Thai Media,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV1201,Vietnamese 1,L1,17,-1,-1,3,5
Faculty of Arts & Social Sci,Centre for Language Studies,LAV1201,Vietnamese 1,L2,22,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV2201,Vietnamese 2,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV3201,Vietnamese 3,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV3202,Vietnamese 4,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV4201,Vietnamese 5,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH1101E,Retelling Chinese Stories: Change and Continuity,L1,2147483647,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2121,History of Chinese Literature,E1,2147483647,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2161,Traditional Chinese Taxonomy of Learning,E1,2147483647,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2221,Modern Chinese Literature,E1,2147483647,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2252,History of Chinese Philosophy,L1,2147483647,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2275,Chinese Pop Music in East Asia,L1,2147483647,-1,-1,-1,2147483647
Faculty of Arts & Social Sci,Chinese Studies,CH3221,Selected Readings in Chinese Verse,L1,2147483647,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH3261,Prescribed Text: The Four Books,L1,2147483647,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH3881,Topics in Chinese Literature 1,L1,2147483647,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH4201,Chinese Classical Phonology,L1,2147483647,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH4203,Chinese Dialectology,E1,2147483647,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH4207,History of Chinese Language,E1,2147483647,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5210,CHINESE LEXICAL SEMANTICS,S1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5211,Seminar in Chinese Pragmatics,S1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5224,PRESCRIBED TEXTS IN LITERATURE,L1,-1,20,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5243,Contemporary China-Southeast Asia Relations,E1,-1,33,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5245,Seminar in Early Taoism,E1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5660,INDEPENDENT STUDY,L1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6241,TOPICS IN CHINESE HISTORY,S1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6262,INDEPENDENT STUDY IN CHINESE STUDIES,L1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6770,GRADUATE RESEARCH SEMINAR,S1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5101,Contemporary Research in Chinese Studies,L1,-1,33,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5101,Contemporary Research in Chinese Studies,L2,-1,33,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5101,Contemporary Research in Chinese Studies,L3,-1,33,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5101,Contemporary Research in Chinese Studies,L4,-1,33,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5301,History and Civilizations of the Tang Empire,L1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5301,History and Civilizations of the Tang Empire,L2,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5303,Traditional Chinese Culture in Singapore and Malaysia,L1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5304,Society and Culture of the Ming Dynasty,L1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5312,Tang-Song Poetry and Poetics,L1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5313,Thematics in Chinese Literature,E1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5313,Thematics in Chinese Literature,E2,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5315,Neo‐Taoism,E1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5317,New Approaches to Modern Chinese Culture,E1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5319,Development of the Chinese Opera Scene in Singapore,E1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5322,Pragmatics and Politeness,L1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5323,Special Topics in Chinese Linguistics,L1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5324,Lexicon in Old Chinese,L1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5326,Comparative Grammar between Chinese and English,E1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5330,Chinese Popular Culture: Transformation and Flows,E1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5331,Chinese Ceramics: From Tang to Qing,E1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5333,Epidemics and Chinese Medicine,E1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5334,"Life, Love, and Death in Classical Chinese Literature",E1,-1,28,-1,-1,-1
